eval_set,instance_id,repo,commit,C,C++,Java,Kotlin,Python,Go,Rust,JavaScript,HTML,Ruby,TypeScript,PHP,golden_patch_added,golden_patch_deleted,golden_patch_total
SWE-Bench Verified,sympy__sympy-22456,sympy/sympy,a3475b3f9ac662cd425157dd3bdb93ad7111c090,0,0,0,0,575394,0,0,0,5,0,0,0,9,3,12
SWE-Bench Verified,sympy__sympy-24661,sympy/sympy,a36caf5c74fe654cedc488e8a8a05fad388f8406,0,0,0,0,540193,0,0,27,46,0,0,0,23,0,23
SWE-Bench Verified,sympy__sympy-13757,sympy/sympy,a5e6a101869e027e7930e694f8b1cfb082603453,0,0,0,0,401300,0,0,0,5,0,0,0,1,0,1
SWE-Bench Verified,sympy__sympy-12489,sympy/sympy,aa9780761ad8c3c0f68beeef3a0ce5caac9e100b,0,0,0,0,350269,0,0,0,0,0,0,0,42,42,84
SWE-Bench Verified,sympy__sympy-16450,sympy/sympy,aefdd023dc4f73c441953ed51f5f05a076f0862f,0,0,0,0,480097,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-24562,sympy/sympy,b1cb676cf92dd1a48365b731979833375b188bf2,0,0,0,0,538497,0,0,27,46,0,0,0,5,3,8
SWE-Bench Verified,sympy__sympy-21612,sympy/sympy,b4777fdcef467b7132c055f8ac2c9a5059e6a145,0,0,0,0,557910,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-18211,sympy/sympy,b4f1aa3540fe68d078d76e78ba59d022dd6df39f,0,0,0,0,507905,0,0,0,5,0,0,0,8,1,9
SWE-Bench Verified,sympy__sympy-15875,sympy/sympy,b506169ad727ee39cb3d60c8b3ff5e315d443d8e,0,0,0,0,472856,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-16766,sympy/sympy,b8fe457a02cc24b3470ff678d0099c350b7fef43,0,0,0,0,483408,0,0,0,5,0,0,0,5,0,5
SWE-Bench Verified,sympy__sympy-19040,sympy/sympy,b9179e80d2daa1bb6cba1ffe35ca9e6612e115c9,0,0,0,0,515692,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-18199,sympy/sympy,ba80d1e493f21431b4bf729b3e0452cd47eb9566,0,0,0,0,508229,0,0,0,5,0,0,0,47,3,50
SWE-Bench Verified,sympy__sympy-20154,sympy/sympy,bdb49c4abfb35554a3c8ce761696ffff3bb837fe,0,0,0,0,537754,0,0,0,5,0,0,0,4,19,23
SWE-Bench Verified,sympy__sympy-20428,sympy/sympy,c0e85160406f9bf2bcaa2992138587668a1cd0bc,0,0,0,0,539396,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-22914,sympy/sympy,c4e836cdf73fc6aa7bab6a86719a0f08861ffb1d,0,0,0,0,582603,0,0,0,5,0,0,0,2,0,2
SWE-Bench Verified,sympy__sympy-16886,sympy/sympy,c50643a49811e9fe2f4851adff4313ad46f7325e,0,0,0,0,485576,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-14711,sympy/sympy,c6753448b5c34f95e250105d76709fe4d349ca1f,0,0,0,0,415012,0,0,0,5,0,0,0,2,0,2
SWE-Bench Verified,sympy__sympy-12481,sympy/sympy,c807dfe7569692cad24f02a08477b70c1679a4dd,0,0,0,0,348868,0,0,0,0,0,0,0,2,6,8
SWE-Bench Verified,sympy__sympy-13852,sympy/sympy,c935e1d106743efd5bf0705fbeedbd18fadff4dc,0,0,0,0,402399,0,0,0,5,0,0,0,25,5,30
SWE-Bench Verified,sympy__sympy-20590,sympy/sympy,cffd4e0f86fefd4802349a9f9b19ed70934ea354,0,0,0,0,539991,0,0,0,5,0,0,0,5,0,5
SWE-Bench Verified,sympy__sympy-13091,sympy/sympy,d1320814eda6549996190618a21eaf212cfd4d1e,0,0,0,0,357186,0,0,0,5,0,0,0,56,56,112
SWE-Bench Verified,sympy__sympy-17318,sympy/sympy,d4e0231b08147337745dcf601e62de7eefe2fb2d,0,0,0,0,493498,0,0,0,5,0,0,0,5,4,9
SWE-Bench Verified,sympy__sympy-12096,sympy/sympy,d7c3045115693e887bcd03599b7ca4650ac5f2cb,0,0,0,0,346999,0,0,0,0,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-21847,sympy/sympy,d9b18c518d64d0ebe8e35a98c2fb519938b9b151,0,0,0,0,564862,0,0,0,5,0,0,0,2,2,4
SWE-Bench Verified,sympy__sympy-21930,sympy/sympy,de446c6d85f633271dfec1452f6f28ea783e293f,0,0,0,0,567940,0,0,0,5,0,0,0,3,3,6
SWE-Bench Verified,sympy__sympy-20801,sympy/sympy,e11d3fed782146eebbffdc9ced0364b223b84b6c,0,0,0,0,546212,0,0,0,5,0,0,0,2,2,4
SWE-Bench Verified,sympy__sympy-24213,sympy/sympy,e8c22f6eac7314be8d92590bfff92ced79ee03e2,0,0,0,0,597280,0,0,27,46,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-13480,sympy/sympy,f57fe3f4b3f2cab225749e1b3b38ae1bf80b62f0,0,0,0,0,398676,0,0,0,5,0,0,0,1,1,2
SWE-Bench Verified,sympy__sympy-17655,sympy/sympy,f5e965947af2410ded92cfad987aaf45262ea434,0,0,0,0,497445,0,0,0,5,0,0,0,4,0,4
SWE-Bench Verified,sympy__sympy-23262,sympy/sympy,fdc707f73a65a429935c01532cd3970d3355eab6,0,0,0,0,587177,0,0,0,5,0,0,0,2,2,4
